Detector;Keypoint1;Keypoint2;1K Detect Time;Descriptor;Descriptor1;Descriptor2;1K Descript Time;Norm.;Matcher;Inliers;All Matches;Total Time;1K Match Tot. Time;1K Inliers Time;Recall;Precision;Repeatibility;F1-Score;Reprojection Error;3DPoints;Reconstruction Time;Efficiency
hl;4333.8;4323.685714285714;0.2082269569143695;sift;4333.8;4323.685714285714;0.008772937359070745;l2;bf;264.65714285714284;869.8285714285714;0.8128950004;1.1648024771091325;4.434960846558035;0.060421417017992925;0.29099470995559357;0.06516447979833334;0.09955049157999175;nan;nan;nan;nan
hl;nan;nan;nan;akaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
hl;4333.8;4323.685714285714;0.2082269569143695;orb;3821.057142857143;3805.2571428571428;0.00271784995510488;l2;bf;59.542857142857144;922.1714285714286;0.7840386017714286;1.0599346769587479;17.02184176334342;0.014441024835964605;0.06698973547062127;0.015595065543723944;0.023702002849105445;2.108367234849803;1.0;0.422146946;0.21846969107001124
hl;4333.8;4323.685714285714;0.2082269569143695;brisk;4050.6285714285714;4037.885714285714;0.008734284754362573;l2;bf;52.51428571428571;977.6857142857143;0.845833778542857;1.0333644045354322;18.108375247642353;0.013411231704231969;0.058299902516460216;0.014547801349244535;0.02175132697702863;0.5037102509912889;2.0;1.050894821;0.2619133356338651
hl;nan;nan;nan;kaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
hl;4333.8;4323.685714285714;0.2082269569143695;daisy;4333.8;4323.685714285714;0.02998006074605739;l2;bf;362.8;773.9714285714285;0.9172237648857142;1.495611714047683;3.442237177502143;0.0830300291132392;0.4583998666164217;0.09000896032390693;0.13981231186231677;1.1496477919138774;118.0;0.29925517999999995;0.3722862124949298
hl;4333.8;4323.685714285714;0.2082269569143695;freak;3746.8571428571427;3731.2;0.005333571237016879;l2;bf;51.02857142857143;955.9428571428572;0.8220772171142858;1.0404877479465486;17.944015921699123;0.012671914206630566;0.05746182029556242;0.0139217760258161;0.02071585862440563;nan;nan;nan;nan
hl;4333.8;4323.685714285714;0.2082269569143695;brief;3887.657142857143;3872.542857142857;0.0021586703066036987;l2;bf;62.68571428571428;1145.5142857142857;0.7721723486;0.8261528369719514;14.656719169267117;0.015436260397236381;0.05762188275813075;0.01677530225975879;0.024289011435971317;0.7383385781777699;45.0;0.14853906;0.30109190231931865
hl;4333.8;4323.685714285714;0.2082269569143695;lucid;4333.8;4323.685714285714;0.0036142061462714125;l2;bf;105.17142857142858;1242.0285714285715;0.9275165394857142;0.8811990084832345;10.97729416940352;0.02464433291347862;0.08585051916556938;0.027039492834589403;0.0381492206910151;1.1064097128472512;8.0;5.878902651;0.2630929315922461
hl;4333.8;4323.685714285714;0.2082269569143695;latch;3945.7428571428572;3931.5142857142855;0.0011612318947500694;l2;bf;59.714285714285715;1539.7142857142858;0.7542440524;0.6008641603846959;13.781554309563456;0.015260809771405556;0.042598945221572385;0.016656329487120248;0.022403009485482;2.3320974013166085;3.0;0.495290559;0.24938737217014706
hl;4333.8;4323.685714285714;0.2082269569143695;vgg;4333.8;4323.685714285714;0.057306816859265995;l2;bf;254.11428571428573;918.1714285714286;1.014260198542857;1.329290509205523;5.062929700546046;0.05910459014757965;0.2737956224898684;0.06403202138158502;0.09676875475635882;0.8251257787650105;110.0;0.266527923;0.3456337032359067
hl;4333.8;4323.685714285714;0.2082269569143695;beblid;4333.8;4323.685714285714;0.001324526435649446;l2;bf;93.37142857142857;966.7428571428571;0.8455917078;1.0385781031422772;12.893434434422215;0.02211354176909083;0.09621053025127237;0.023915477883741404;0.03587259304210488;0.4014324645484742;1.0;0.6614705630000001;0.27333945455840514
hl;4333.8;4323.685714285714;0.2082269569143695;teblid;4333.8;4323.685714285714;0.0007500140577144821;l2;bf;64.48571428571428;1175.0285714285715;0.7855840278571429;0.8124459203422969;14.408575269645063;0.01617594819416279;0.05891907545477981;0.017602962987757955;0.02530606827300546;1.478084005604411;1.0;0.20086975600000004;0.2391970852261912
hl;4333.8;4323.685714285714;0.2082269569143695;boost;4333.8;4323.685714285714;0.00821003595187072;l2;bf;69.37142857142857;1113.1714285714286;0.8123728780571428;0.8812083583604314;14.413553683003732;0.01698645519657407;0.064735668964739;0.018477959132095927;0.026849663977537446;1.7409624705015447;33.0;5.008447964;0.2522232109834488
msd;nan;nan;nan;sift;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
msd;nan;nan;nan;akaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;orb;2892.0285714285715;2879.5714285714284;0.0034900492217618795;l2;bf;377.8857142857143;878.4571428571429;0.21157106654285715;0.24283736631313216;0.6170157562723722;0.11674436358765021;0.42402699273342903;0.11842215071612226;0.18287147480582036;0.7037280691931422;1418.0;89.95316303299998;0.4089840196803898
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;brisk;3004.6857142857143;2992.6;0.008898107592731703;l2;bf;696.9714285714285;1107.3142857142857;0.2457079422857143;0.22317021998845316;0.35941652140030245;0.2146334951307403;0.6280214831516447;0.2179357053701674;0.3197388370605582;0.6048092450933198;5326.0;7.761446197999999;0.5220443111906304
msd;nan;nan;nan;kaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;daisy;3250.9714285714285;3240.7428571428572;0.03321308434335272;l2;bf;1079.2;1228.942857142857;0.32286299645714295;0.2649659079298452;0.3032730533277599;0.33251795115850385;0.8764497844354299;0.33762850256899574;0.48140352064891495;0.7405184392453884;8787.0;14.146499880000002;0.5731049046235079
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;freak;2780.342857142857;2768.0857142857144;0.0054704753559222845;l2;bf;489.6;931.3142857142857;0.23026523788571426;0.24871172121005566;0.4807076881526429;0.15070231957874544;0.5245936765580375;0.15305004552874896;0.23402779145172467;0.5894033744305475;3488.0;5.420538313000001;0.48716705814803196
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;brief;2931.2571428571428;2918.5714285714284;0.0022955436996744973;l2;bf;227.17142857142858;886.4571428571429;0.20136584262857143;0.2282299586241283;1.2674108096657033;0.07035463453734024;0.25488138941483707;0.07135888227750783;0.11022279838208918;0.5560177798824624;267.0;31.130700945999997;0.36589364065288216
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;lucid;3250.9714285714285;3240.7428571428572;0.004162924999385845;l2;bf;247.65714285714284;1196.4857142857143;0.284286609;0.23817379753908652;1.4542255435322333;0.0755936881650177;0.2032766308628498;0.07671309302299394;0.11016781625501203;0.8677875296108409;43.0;0.08325553000000001;0.3747194804777145
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;latch;2983.714285714286;2971.4285714285716;0.0012648552826477959;l2;bf;38.885714285714286;1129.0285714285715;0.18819374997142857;0.16758437527065254;4.98981457323343;0.011972740646178821;0.03444809821342327;0.012147214320127652;0.017763559948796463;1.4731691236167588;11.0;8.394046074000002;0.26342757680435896
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;vgg;3250.9714285714285;3240.7428571428572;0.05758459259420824;l2;bf;1352.2571428571428;1607.6;0.3809146209142858;0.23926943467746412;0.28687761242754045;0.4166031124175308;0.8384179249302545;0.42305483583279707;0.555463034434197;0.9144726883903905;10481.0;18.520711391999995;0.5828584675679183
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;beblid;3250.9714285714285;3240.7428571428572;0.0015787004332549382;l2;bf;664.0857142857143;1111.6571428571428;0.23724683734285712;0.21620925721311898;0.3904988838626121;0.20491226904389093;0.5868772441141753;0.20796832532820791;0.30298715188577613;0.7348207404409424;4729.0;7.867366849000001;0.5129825096603425
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;teblid;3250.9714285714285;3240.7428571428572;0.0007414276561528408;l2;bf;433.34285714285716;1166.9142857142858;0.20747820979999995;0.17885961897056188;0.5532857963881066;0.13388465875022995;0.3666866008930255;0.1358678274265281;0.19596236692489083;0.7248540227124903;1673.0;107.439560673;0.415802834660867
msd;3250.9714285714285;3240.7428571428572;0.052951009602970465;boost;3250.9714285714285;3240.7428571428572;0.009212380486512906;l2;bf;451.9714285714286;1062.3142857142857;0.22974493474285715;0.217872246629551;0.5430302171836364;0.1398204502723866;0.42244342257056283;0.1418754391758385;0.20990892179582157;0.7030518764097117;1782.0;122.55959056699999;0.4133074459839276
tbmr;3731.2;3720.2;0.06626803385149485;sift;3731.2;3720.2;0.040065330292862966;l2;bf;846.6285714285714;1355.5142857142857;0.4331638423714285;0.3222624269165968;0.5223905675487998;0.22960552830881886;0.6231935913828673;0.23656167024464245;0.3347898790520647;0.9604214694994986;5993.0;11.563925819000001;0.5038806575491853
tbmr;nan;nan;nan;akaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
tbmr;3731.2;3720.2;0.06626803385149485;orb;3075.2571428571428;3062.5142857142855;0.002223441870765643;l2;bf;186.11428571428573;857.2285714285714;0.2813360743714286;0.3311015651149616;2.0346679951249276;0.050683868368761834;0.2161891030730299;0.05218753650729608;0.08205046724075665;0.7166031608918565;162.0;15.445880042000002;0.34457074099427387
tbmr;3731.2;3720.2;0.06626803385149485;brisk;3139.7714285714287;3127.885714285714;0.009410454032425783;l2;bf;312.22857142857146;952.1714285714286;0.3254613314285715;0.3445002589026771;1.0589120604199016;0.0844581640953523;0.3302448040805035;0.0871065760998966;0.13444897580358078;0.5741394625496452;2032.0;8.072879754999999;0.4239570807904624
tbmr;nan;nan;nan;kaze;nan;nan;nan;l2;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
tbmr;3731.2;3720.2;0.06626803385149485;daisy;3731.2;3720.2;0.029777104855063793;l2;bf;989.2571428571429;1338.3714285714286;0.4116729545428572;0.3094706645858703;0.4209660208110968;0.26785673747708233;0.739246451806978;0.2760587051080288;0.3925815649655676;0.9914181514014313;7268.0;12.784743972;0.5320090679755111
tbmr;3731.2;3720.2;0.06626803385149485;freak;2875.714285714286;2864.7428571428572;0.005698525178269332;l2;bf;251.11428571428573;872.0857142857143;0.30654116254285707;0.35488684206075993;1.2449260048985908;0.06811463752967341;0.2922682313526348;0.0702862768961368;0.11044017041579778;0.6279972268360834;1534.0;2.7563667090000004;0.4158534296561468
tbmr;3731.2;3720.2;0.06626803385149485;brief;3128.714285714286;3115.3714285714286;0.0021948464680091664;l2;bf;124.48571428571428;1102.942857142857;0.27602615425714283;0.25282914208685775;2.975273519549269;0.033635912239713975;0.11347369728982033;0.034690242150822434;0.05187222734028991;1.2698927748414843;58.0;0.07208588399999999;0.3406191960110727
tbmr;3731.2;3720.2;0.06626803385149485;lucid;3731.2;3720.2;0.003674228761787062;l2;bf;184.8;1333.4285714285713;0.3852553944;0.2897662659415892;2.5926668990186834;0.05061087797113191;0.13808769746085417;0.05206788819895592;0.07397837383715655;1.678434314453347;38.0;0.287011344;0.3306166065383994
tbmr;3731.2;3720.2;0.06626803385149485;latch;3182.6857142857143;3169.342857142857;0.0012251832811949644;l2;bf;45.0;1407.1714285714286;0.2624661298571428;0.1885476523767637;5.9801771916758;0.012107950950682815;0.03208627629280503;0.012488751061937238;0.017572971176864145;nan;nan;nan;nan
tbmr;3731.2;3720.2;0.06626803385149485;vgg;3731.2;3720.2;0.05788255872488559;l2;bf;793.1714285714286;1381.6;0.48973224911428576;0.3552748605305493;0.6259900012143019;0.21518699881516357;0.5744748905437184;0.2218162816152692;0.31268136160282883;0.9188247929641826;5392.0;10.066709273000003;0.49121506961351913
tbmr;3731.2;3720.2;0.06626803385149485;beblid;3731.2;3720.2;0.0014121225572544564;l2;bf;348.34285714285716;1087.5142857142857;0.3267914327714286;0.3020181426609492;1.0633641450323605;0.0948383099977741;0.3191524585652082;0.09765680021024262;0.1460987179546916;0.7057839807912205;1335.0;102.42427539500001;0.3878520255599841
tbmr;3731.2;3720.2;0.06626803385149485;teblid;3731.2;3720.2;0.0007723812676118293;l2;bf;174.6;1200.8;0.2858805086571428;0.23944904350576277;2.416001204504435;0.047517105800202096;0.14474363311630759;0.048889660759915944;0.07150546608845366;0.7835056796554345;195.0;31.932229596000006;0.3317433484707778
tbmr;3731.2;3720.2;0.06626803385149485;boost;3731.2;3720.2;0.008897620724302384;l2;bf;184.05714285714285;1140.4;0.31186567388571423;0.2749504045769503;2.299720626987908;0.05005338344118933;0.1614379971798044;0.0514843083800041;0.07636947391766544;0.5813953729890059;206.0;36.544512088999994;0.3322090831388906
sift;nan;nan;nan;sift;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;nan;nan;nan;akaze;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;nan;nan;nan;orb;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;4011.9714285714285;4002.2571428571428;0.032010036536433494;brisk;3794.5714285714284;3785.0;0.008330160840803826;ham;bf;80.31428571428572;1191.4285714285713;0.18767083305714288;0.15820571594359742;2.500737767572769;0.02019273268201946;0.06708944257016652;0.020704735420591314;0.031011749442196677;0.9269659818396485;33.0;5.508660061;0.3010255988104915
sift;nan;nan;nan;kaze;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;nan;nan;nan;daisy;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;4011.9714285714285;4002.2571428571428;0.032010036536433494;freak;3606.8571428571427;3596.657142857143;0.005063502148813324;ham;bf;82.51428571428572;1135.142857142857;0.17228931142857146;0.1523160255909747;2.2743489712658915;0.020950915964481325;0.07256142738906908;0.021477256618545004;0.03248051104080092;2.005863851891222;15.0;7.511882167;0.2784138291902721
sift;4011.9714285714285;4002.2571428571428;0.032010036536433494;brief;3513.942857142857;3503.1428571428573;0.002152950675841019;ham;bf;80.34285714285714;1208.4571428571428;0.15765241025714288;0.13138537876799494;2.112463717512392;0.02024729613915551;0.06634734697060102;0.020742871489920628;0.031001789074640625;2.223193206986933;15.0;10.212405524000001;0.2765937795149274
sift;4011.9714285714285;4002.2571428571428;0.032010036536433494;lucid;4011.9714285714285;4002.2571428571428;0.003703118730702234;ham;bf;106.6;1390.142857142857;0.17937859957142857;0.12918495150643675;2.041084426237844;0.026720264229653172;0.07607148371170633;0.027411803855363875;0.03951096392992464;0.9849001815249263;15.0;6.852697973000001;0.3015693824720182
sift;4011.9714285714285;4002.2571428571428;0.032010036536433494;latch;3573.885714285714;3562.942857142857;0.0012343200735844984;ham;bf;48.31428571428572;1395.0;0.15497537842857143;0.1117277696016854;3.3208807128331355;0.011980557740490965;0.034458729333734506;0.012278449117863749;0.017775354553726034;0.7312466651853105;3.0;0.374231582;0.30215333147608925
sift;nan;nan;nan;vgg;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
sift;4011.9714285714285;4002.2571428571428;0.032010036536433494;beblid;4011.9714285714285;4002.2571428571428;0.001309741203202079;ham;bf;918.8;1451.2857142857142;0.16354104562857144;0.11300562990639758;0.18029179392667172;0.2324013267882864;0.6352959094354969;0.23813631052611364;0.3400374950087554;0.43451054901323777;6984.0;11.311928325;0.560311837313398
sift;4011.9714285714285;4002.2571428571428;0.032010036536433494;teblid;4011.9714285714285;4002.2571428571428;0.0006574965957933635;ham;bf;882.5714285714286;1494.3142857142857;0.1594560275142857;0.10702593304737218;0.1830763502383102;0.22329634365221673;0.5930711176051191;0.22886177765901686;0.3241617626192281;0.4476676799476054;6673.0;10.867952450000002;0.5541591019408694
sift;4011.9714285714285;4002.2571428571428;0.032010036536433494;boost;4011.9714285714285;4002.2571428571428;0.009590069838637978;ham;bf;877.7142857142857;1420.3428571428572;0.194953366;0.13768515152946442;0.22524372574873872;0.2220277857806379;0.6199245996596336;0.2275457702734486;0.3266300208559878;0.4130253144417547;6665.0;9.940522910000002;0.5491366914798076
akaze;nan;nan;nan;sift;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;akaze;2203.2285714285713;2194.8285714285716;0.027932151216845835;ham;bf;963.5428571428571;1147.3428571428572;0.1483246983142857;0.13013130129790793;0.1557698503860122;0.4398330878817808;0.8386350686823745;0.4513338240483536;0.5762696386262254;0.660815540687132;7602.0;13.375851636999998;0.5944646880793274
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;orb;2192.2285714285713;2183.8285714285716;0.0030211482649666966;ham;bf;123.97142857142858;961.9142857142857;0.09401124314285714;0.09837039954524401;0.9134946834642185;0.05623099813082448;0.12596557115392187;0.05759021634054384;0.07767016191066801;0.6943537112359963;39.0;4.784486796000001;0.34100052307775786
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;brisk;2203.2285714285713;2194.8285714285716;0.008657729829350255;ham;bf;801.9428571428572;964.8285714285714;0.10467585577142857;0.10933400763439192;0.13235869992775057;0.3657518722589513;0.8304365473013657;0.3753454987599719;0.5071755129358135;0.4865862645292449;5976.0;10.010003972;0.5900655557147096
akaze;nan;nan;nan;kaze;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
akaze;nan;nan;nan;daisy;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;freak;2203.2285714285713;2194.8285714285716;0.005291120634690056;ham;bf;784.1142857142858;959.8571428571429;0.09814800574285715;0.10287199315324351;0.12657423504170212;0.3580389130107792;0.8163895178177765;0.3673352440010274;0.4970960425987082;0.5146408058179847;5858.0;10.020308496999998;0.5868680706416577
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;brief;2203.2285714285713;2194.8285714285716;0.0023845437539577337;ham;bf;658.1142857142858;860.1428571428571;0.08963203402857142;0.10514517997668604;0.13857689651533753;0.30002780266284473;0.7636414904083494;0.3078381022903656;0.43025917059012797;0.5167953377500941;5185.0;7.921807743999999;0.5693824795149496
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;lucid;2203.2285714285713;2194.8285714285716;0.004370603330422813;ham;bf;116.51428571428572;928.4857142857143;0.09995348014285714;0.1081163664119119;1.2187912792742475;0.05251405636344238;0.12359554265510099;0.05378968451977927;0.0736807195452351;nan;nan;nan;nan
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;latch;2203.2285714285713;2194.8285714285716;0.0014498872870247934;ham;bf;50.42857142857143;874.6285714285714;0.0888098202857143;0.10215679198180097;2.044907977414784;0.023024219935630353;0.058335140573874296;0.02379175698367827;0.033006871540985125;0.7637119876510504;39.0;0.053611421000000006;0.3555908069382629
akaze;nan;nan;nan;vgg;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;beblid;2203.2285714285713;2194.8285714285716;0.0015381610780055538;ham;bf;1029.5714285714287;1176.7428571428572;0.08909938057142856;0.07604087744670235;0.08716316671937924;0.4701181403937282;0.8746565246565685;0.48231402586570626;0.6108820001197142;0.6410729644015425;7829.0;13.783646507000002;0.6227351982074091
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;teblid;2203.2285714285713;2194.8285714285716;0.000796247336556537;ham;bf;1010.7714285714286;1174.7714285714285;0.08719547897142857;0.074542986639667;0.08688234200775258;0.46150690396381505;0.860087469000857;0.47350283311838726;0.5999979499296865;0.6293221404381095;7781.0;14.2074093;0.6216841149358376
akaze;2203.2285714285713;2194.8285714285716;0.03300743125949812;boost;2203.2285714285713;2194.8285714285716;0.009837600642202285;ham;bf;966.1428571428571;1114.6285714285714;0.10709203114285715;0.09651691146840499;0.11180120880049862;0.4411370058345288;0.8661995736983964;0.4526391867763059;0.5838180802397391;0.6241338467475904;7454.0;12.558629161;0.6071173471580786
orb;nan;nan;nan;sift;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;nan;nan;nan;akaze;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;19610.97142857143;19566.6;0.0010627889488181545;orb;19610.97142857143;19566.6;0.00154593392186247;ham;bf;5269.914285714286;7052.342857142857;0.39214262705714287;0.0556515457225137;0.07569083570032015;0.27033542650155634;0.74649887035717;0.27535791333039017;0.39650022408702573;0.6966370930962967;40245.0;57.526388008999994;0.6521972776164866
orb;19610.97142857143;19566.6;0.0010627889488181545;brisk;17425.0;17392.114285714284;0.00877089379531395;ham;bf;299.1142857142857;6744.4;0.48232226474285717;0.07200198551975139;1.8322361430942367;0.015402507587664954;0.043688205431992255;0.01566131140715846;0.02273338119065657;0.9697275466673476;243.0;33.552146861;0.3342788904879357
orb;nan;nan;nan;kaze;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;nan;nan;nan;daisy;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;19610.97142857143;19566.6;0.0010627889488181545;freak;13192.257142857143;13193.0;0.0063667581752772165;ham;bf;170.9142857142857;4646.628571428571;0.2886557292;0.06274345842864387;1.8732554747511898;0.008797776366659734;0.03641602176030899;0.00895462032870026;0.014134445236234396;1.6809457245722925;84.0;18.273691989;0.30819453725792423
orb;19610.97142857143;19566.6;0.0010627889488181545;brief;19610.97142857143;19566.6;0.0018843908495026842;ham;bf;3348.7714285714287;5164.057142857143;0.3780767815142857;0.07348126601352187;0.11645335634343075;0.17185680073454612;0.6474130232077516;0.17500222409093763;0.2712327531107922;0.6749590883603345;22756.0;30.347119172000003;0.5974414275351375
orb;19610.97142857143;19566.6;0.0010627889488181545;lucid;19610.97142857143;19566.6;0.0034968771520272456;ham;bf;744.2571428571429;6215.542857142857;0.6606286909714286;0.10613164134409275;1.1981423008729546;0.038286567400777176;0.1182920161223597;0.03889432650049829;0.057824862411496716;1.5588277793390912;76.0;3.4790422340000005;0.36217227870484314
orb;19610.97142857143;19566.6;0.0010627889488181545;latch;19610.97142857143;19566.6;0.0008066032758768681;ham;bf;179.82857142857142;6512.4;0.35274205925714286;0.05398733074036648;2.0108892011563904;0.009200941952501712;0.027710810040599197;0.009372222472876937;0.013813585325557879;nan;nan;nan;nan
orb;nan;nan;nan;vgg;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
orb;19610.97142857143;19566.6;0.0010627889488181545;beblid;19610.97142857143;19566.6;0.0007732104245032361;ham;bf;6213.0;7666.5142857142855;0.4273256668857142;0.05597434631715936;0.07012769005123277;0.31849953608883297;0.808305234040555;0.32445891021988504;0.4562107434859986;1.090893202987751;48261.0;74.822521313;0.6671296729710567
orb;19610.97142857143;19566.6;0.0010627889488181545;teblid;19610.97142857143;19566.6;0.0003833052962030789;ham;bf;5789.342857142857;7285.228571428572;0.37357265474285717;0.0515317473428308;0.06600351812265648;0.2969022539128076;0.792062531717424;0.3024482159609543;0.431154203181559;1.0955932036413032;44024.0;70.906340294;0.6605897875640123
orb;19610.97142857143;19566.6;0.0010627889488181545;boost;19610.97142857143;19566.6;0.009326822641857245;ham;bf;4200.4;6187.314285714286;0.5474884277142856;0.08890598434756568;0.13478871864472994;0.21581870509588078;0.675431556849802;0.2198973881703153;0.32662187912170376;1.1171530313818974;29314.0;48.783421176000004;0.5977058337766561
brisk;nan;nan;nan;sift;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
brisk;nan;nan;nan;akaze;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
brisk;7891.342857142857;7870.542857142857;0.01117700974721762;orb;7604.457142857143;7582.4;0.002043980728577814;ham;bf;208.2;2710.6;0.1711405735714286;0.0628411165562442;0.9949483191306623;0.0261250840701281;0.07450540589237813;0.027209790422296275;0.038627861773030556;0.8367869084840839;47.0;0.15210355900000003;0.3650068283697824
brisk;7891.342857142857;7870.542857142857;0.01117700974721762;brisk;7891.342857142857;7870.542857142857;0.008467581149443676;ham;bf;2011.4;2876.3714285714286;0.23296640425714285;0.08044372525732563;0.11631338700887847;0.26088564951600113;0.704352764374094;0.2730603014118648;0.3801871234452162;0.6210609685984549;15327.0;24.283709878999996;0.590358665751407
brisk;nan;nan;nan;kaze;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
brisk;nan;nan;nan;daisy;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
brisk;7891.342857142857;7870.542857142857;0.01117700974721762;freak;7049.942857142857;7032.5142857142855;0.005160457882039524;ham;bf;211.0;2611.8285714285716;0.19097533017142862;0.07269346292505524;1.1001114550103723;0.026719094886605378;0.07895600519397873;0.02792358938137123;0.03987540245418157;2.115577660622924;44.0;43.69899822699999;0.29274093805195245
brisk;7891.342857142857;7870.542857142857;0.01117700974721762;brief;7682.5142857142855;7660.342857142857;0.0019540316268744106;ham;bf;157.68571428571428;2241.0285714285715;0.16662074314285713;0.07429339657261184;1.328005398101325;0.01972448510392176;0.06772119805419483;0.020568494156649807;0.030495286066479516;1.8442310394533155;34.0;8.677191634;0.3075071618602829
brisk;7891.342857142857;7870.542857142857;0.01117700974721762;lucid;7891.342857142857;7870.542857142857;0.003643799683484705;ham;bf;264.6857142857143;2853.942857142857;0.2271028168;0.07885738214797915;1.0629350798652342;0.03446178699012407;0.09283102368694413;0.0358069095817649;0.050208535299681036;2.0891619659173877;4.0;0.923865289;0.316590946163827
brisk;7891.342857142857;7870.542857142857;0.01117700974721762;latch;7754.742857142857;7732.857142857143;0.0009563929899329468;ham;bf;92.17142857142858;2887.8571428571427;0.1615651142;0.055596644834859946;1.7985689009975065;0.011855771210859567;0.032079518227392634;0.012374530689078221;0.017300793527740062;1.5226223576629674;5.0;0.9053274569999998;0.304830360998005
brisk;nan;nan;nan;vgg;nan;nan;nan;ham;bf;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
brisk;7891.342857142857;7870.542857142857;0.01117700974721762;beblid;7891.342857142857;7870.542857142857;0.0008986188336809937;ham;bf;2374.114285714286;3027.942857142857;0.17364756851428576;0.05692894004936472;0.07315699551628553;0.30735909608839035;0.7889468087720126;0.32169547479445454;0.4416614041766009;0.856366176807202;18401.0;29.793664174999996;0.6183342561682763
brisk;7891.342857142857;7870.542857142857;0.01117700974721762;teblid;7891.342857142857;7870.542857142857;0.0006187179197235099;ham;bf;2280.057142857143;2946.9714285714285;0.16396164545714287;0.05529016877613984;0.07213944695765216;0.2953372149969515;0.7779055145226734;0.309130337942457;0.42740091922306084;0.851195887638881;17751.0;29.593513778000002;0.614731596853298
brisk;7891.342857142857;7870.542857142857;0.01117700974721762;boost;7891.342857142857;7870.542857142857;0.009346492160428781;ham;bf;1775.4;2441.2285714285713;0.2321342144857143;0.09456410356623107;0.13197141724704584;0.2309230738696873;0.7295651130210081;0.2417267563088275;0.35009105850869177;0.8636873003870241;13301.0;20.161089306;0.5726496571780012
